# ABR CC CHANNEL SSIM
linear_bba cubic fox 0.9138293333333333
linear_bba cubic univision 0.9444566
linear_bba cubic pbs 0.9601761999999999
linear_bba bbr pbs 0.9757776363636363
linear_bba bbr univision 0.9380269999999999
linear_bba bbr fox 0.953875
robust_mpc cubic abc 0.960098
linear_bba bbr nbc 0.9686563054187193
pensieve cubic cbs 0.9439351818181817
pensieve cubic nbc 0.9824600000000001
pensieve cubic abc 0.9861373
pensieve cubic fox 0.9786403333333333
pensieve cubic univision 0.980648111111111
pensieve cubic pbs 0.9898884615384614
pensieve cubic cbs 0.98587045
linear_bba cubic cbs 0.9546610000000001
mpc bbr cbs 0.9757481818181817
mpc bbr pbs 0.9830866666666667
puffer_ttp_cl bbr cbs 0.9774956198630139
mpc bbr univision 0.9603936666666666
mpc bbr fox 0.9853299999999999
mpc bbr abc 0.9890035
mpc bbr nbc 0.97117
mpc bbr cbs 0.9850448181818181
linear_bba bbr cbs 0.9800456542810985
puffer_ttp_cl cubic cbs 0.9873611
puffer_ttp_cl cubic nbc 0.9786496363636363
puffer_ttp_cl cubic abc 0.9828156842105262
puffer_ttp_cl cubic fox 0.9917018888888889
puffer_ttp_cl cubic univision 0.9777243333333332
puffer_ttp_cl cubic pbs 0.9850716842105264
mpc bbr cbs 0.9853808888888889
puffer_ttp_cl cubic cbs 0.9867036923076923
puffer_ttp_cl cubic nbc 0.9820050000000001
linear_bba bbr cbs 0.9547540000000001
linear_bba bbr nbc 0.9347743749999999
linear_bba bbr abc 0.9610618750000001
linear_bba bbr fox 0.9531826000000001
linear_bba bbr univision 0.9355215000000001
linear_bba bbr pbs 0.963581
linear_bba bbr univision 0.9537617777777778
linear_bba bbr fox 0.967468125
linear_bba bbr univision 0.9748086511627907
linear_bba bbr cbs 0.9311168571428572
linear_bba bbr univision 0.9508064444444445
linear_bba bbr pbs 0.9860619117647057
linear_bba bbr cbs 0.8918455999999999
linear_bba bbr fox 0.9514618461538462
linear_bba bbr cbs 0.8126756666666667
linear_bba bbr nbc 0.9317214
linear_bba bbr pbs 0.9368218571428573
linear_bba bbr fox 0.9529986999999999
puffer_ttp_cl cubic abc 0.9826900967741935
linear_bba bbr cbs 0.927678
puffer_ttp_cl bbr nbc 0.9869562499999999
linear_bba bbr cbs 0.927678
linear_bba bbr cbs 0.91759
linear_bba bbr cbs 0.846779
linear_bba bbr cbs 0.846712
linear_bba bbr cbs 0.927774
linear_bba bbr cbs 0.943701
linear_bba bbr nbc 0.925528
linear_bba bbr nbc 0.933977
linear_bba bbr univision 0.82043
linear_bba bbr fox 0.963214
linear_bba bbr fox 0.962889
linear_bba cubic cbs 0.9666866666666666
linear_bba cubic univision 0.9341576250000001
linear_bba cubic fox 0.92891275
linear_bba cubic abc 0.9758861249999999
linear_bba cubic pbs 0.960014125
puffer_ttp_cl cubic univision 0.9826144829870521
puffer_ttp_cl cubic cbs 0.9772099999999999
puffer_ttp_cl cubic nbc 0.939473
puffer_ttp_cl cubic abc 0.9806910978432405
mpc bbr cbs 0.9807314166666669
mpc cubic cbs 0.939545
mpc cubic abc 0.9114083333333335
mpc cubic nbc 0.8894898000000001
mpc cubic univision 0.9216306666666667
pensieve cubic nbc 0.9756446153846154
pensieve cubic abc 0.9840351739130434
puffer_ttp_cl bbr cbs 0.9841673076923075
pensieve cubic fox 0.9798920909090909
puffer_ttp_cl bbr fox 0.9783913750000001
puffer_ttp_cl bbr abc 0.98539975
pensieve cubic pbs 0.9790206666666667
pensieve bbr fox 0.8996492857142856
puffer_ttp_cl bbr fox 0.9586289999999998
puffer_ttp_cl bbr abc 0.9757296249999999
puffer_ttp_cl bbr nbc 0.9795948571428571
puffer_ttp_cl bbr cbs 0.9785664782608695
linear_bba cubic cbs 0.9775003846153846
linear_bba cubic fox 0.9441423333333333
puffer_ttp_cl bbr pbs 0.9619253333333333
linear_bba cubic abc 0.9632571818181819
puffer_ttp_cl bbr cbs 0.9828322571428572
mpc bbr abc 0.978149851851852
puffer_ttp_cl bbr fox 0.90792875
puffer_ttp_cl bbr univision 0.9594839999999999
puffer_ttp_cl bbr abc 0.889111
puffer_ttp_cl bbr univision 0.9787967
mpc cubic cbs 0.9789006874999999
puffer_ttp_cl bbr fox 0.9698492941176471
mpc cubic nbc 0.9742058333333333
mpc cubic abc 0.9818971333333333
puffer_ttp_cl bbr abc 0.9767064814814815
mpc cubic fox 0.9725020769230769
mpc cubic univision 0.9826525333333332
mpc bbr cbs 0.9848240769230769
mpc cubic pbs 0.9560043333333335
linear_bba bbr cbs 0.9782088333333334
mpc cubic cbs 0.9833701666666665
puffer_ttp_cl bbr cbs 0.9811743077949145
robust_mpc cubic cbs 0.9878907777777778
puffer_ttp_cl bbr cbs 0.9811630369412941
puffer_ttp_cl cubic cbs 0.9830727578492935
robust_mpc cubic cbs 0.9557455
robust_mpc cubic nbc 0.8993185
puffer_ttp_cl bbr nbc 0.979435765917603
robust_mpc cubic abc 0.9454768113207548
pensieve cubic cbs 0.9589668000000001
pensieve cubic nbc 0.9893203870967741
pensieve bbr cbs 0.9430398571428571
pensieve cubic abc 0.9832669999999999
pensieve cubic cbs 0.983324
pensieve cubic fox 0.9784660000000001
linear_bba bbr nbc 0.9681553571428572
pensieve cubic pbs 0.9760348750000001
linear_bba bbr cbs 0.9835763883541867
pensieve cubic nbc 0.9829631249999999
pensieve cubic cbs 0.984774
pensieve cubic abc 0.985009375
pensieve cubic fox 0.9789795263157895
pensieve cubic abc 0.981031855263158
robust_mpc bbr cbs 0.9810340625
linear_bba bbr nbc 0.9632821454545454
robust_mpc bbr cbs 0.9802712727272727
pensieve cubic cbs 0.9706820714285714
robust_mpc bbr nbc 0.9264945555555557
robust_mpc bbr abc 0.9772079230769231
pensieve cubic nbc 0.9575904545454544
robust_mpc bbr fox 0.8875257
pensieve cubic abc 0.9490624545454545
robust_mpc bbr abc 0.9558051428571429
pensieve cubic fox 0.907488375
robust_mpc bbr cbs 0.973659213592233
mpc bbr cbs 0.882962
pensieve cubic pbs 0.9380682068965517
mpc bbr nbc 0.9317613467819403
pensieve bbr cbs 0.8899265000000001
pensieve bbr pbs 0.9810724322799096
linear_bba bbr cbs 0.9559115384615384
pensieve cubic univision 0.9524820999999999
linear_bba cubic cbs 0.9727989166666667
pensieve cubic fox 0.8966777777777778
pensieve cubic abc 0.94543
linear_bba bbr abc 0.9473517272727274
pensieve cubic nbc 0.9431639178082192
linear_bba cubic cbs 0.9819496666666667
linear_bba bbr pbs 0.9643105675675675
linear_bba bbr nbc 0.9643958096551724
pensieve cubic cbs 0.966854125
pensieve cubic abc 0.9168941333333332
puffer_ttp_cl cubic cbs 0.9814946923076924
pensieve cubic fox 0.9703775
puffer_ttp_cl cubic nbc 0.9743050000000001
puffer_ttp_cl cubic abc 0.9535836666666667
puffer_ttp_cl cubic fox 0.915618
puffer_ttp_cl cubic cbs 0.9796685882352941
puffer_ttp_cl cubic univision 0.9786002857142856
puffer_ttp_cl cubic pbs 0.981825
puffer_ttp_cl cubic cbs 0.9817253125000001
puffer_ttp_cl cubic nbc 0.9811247894736842
puffer_ttp_cl cubic abc 0.9562959999999999
puffer_ttp_cl cubic pbs 0.9797699999999999
puffer_ttp_cl cubic univision 0.976166
puffer_ttp_cl cubic fox 0.9791714666666669
mpc bbr cbs 0.9808836666666667
mpc bbr nbc 0.9759237000000001
mpc bbr abc 0.9885587272727272
mpc bbr fox 0.9701344000000001
mpc bbr univision 0.9819043333333334
mpc bbr pbs 0.9615096666666667
mpc bbr fox 0.9471084999999999
mpc bbr abc 0.9768
mpc bbr pbs 0.9571683333333333
mpc bbr nbc 0.9043724
mpc bbr abc 0.9808702903225807
robust_mpc cubic nbc 0.9090077777777777
robust_mpc cubic cbs 0.9657356
robust_mpc cubic nbc 0.97458535443038
puffer_ttp_cl cubic cbs 0.9424946666666667
puffer_ttp_cl cubic abc 0.9595009999999999
puffer_ttp_cl cubic nbc 0.9798367142857141
puffer_ttp_cl cubic pbs 0.9767707999999999
puffer_ttp_cl cubic univision 0.932567
puffer_ttp_cl cubic fox 0.9156015
puffer_ttp_cl cubic abc 0.889395
puffer_ttp_cl cubic cbs 0.9706589999999999
puffer_ttp_cl cubic nbc 0.9798545833333333
mpc bbr cbs 0.9840772173913044
puffer_ttp_cl bbr univision 0.9789465833333332
robust_mpc cubic cbs 0.9763462
linear_bba cubic cbs 0.955810888888889
robust_mpc cubic abc 0.9770924705882353
mpc bbr nbc 0.9748856153846155
linear_bba cubic nbc 0.9704746153846154
puffer_ttp_cl bbr pbs 0.9841591666666667
puffer_ttp_cl bbr fox 0.9847521111111112
linear_bba cubic fox 0.9815538195488722
puffer_ttp_cl bbr abc 0.9810026666666668
puffer_ttp_cl cubic nbc 0.9676835833333334
robust_mpc cubic fox 0.920626
robust_mpc cubic abc 0.9813680666666668
robust_mpc cubic cbs 0.9805847777777777
linear_bba bbr cbs 0.9782670476190477
linear_bba cubic nbc 0.9443125555555556
linear_bba cubic abc 0.9692144210526316
mpc bbr cbs 0.9576728888888889
linear_bba cubic cbs 0.9779866470588234
mpc bbr nbc 0.892442
mpc bbr abc 0.91758875
mpc bbr fox 0.967153
linear_bba cubic fox 0.979175
mpc bbr univision 0.931493125
linear_bba cubic pbs 0.9569243333333333
linear_bba cubic univision 0.957314
linear_bba cubic fox 0.9774119999999998
mpc bbr pbs 0.9219214000000001
linear_bba cubic abc 0.9686528888888889
robust_mpc cubic cbs 0.9501285555555555
linear_bba cubic cbs 0.96858875
linear_bba cubic nbc 0.9726087857142856
robust_mpc cubic nbc 0.9539875
mpc bbr nbc 0.9227210769230769
robust_mpc cubic abc 0.9308813333333332
robust_mpc cubic fox 0.965693888888889
robust_mpc cubic abc 0.9727146999999998
robust_mpc cubic nbc 0.9743454827586208
mpc bbr abc 0.9394642
mpc bbr univision 0.91252325
mpc cubic cbs 0.9809315833333333
mpc cubic nbc 0.9761758888888887
mpc cubic abc 0.9800903561643837
mpc cubic fox 0.9804693333333334
mpc cubic univision 0.9815237777777777
mpc cubic pbs 0.9878640625
mpc cubic cbs 0.988388
mpc cubic abc 0.9775327777777777
mpc cubic nbc 0.9832689
mpc cubic fox 0.981047875
mpc cubic univision 0.9836898888888889
mpc cubic pbs 0.983650383206107
linear_bba cubic cbs 0.9775849999999999
robust_mpc cubic cbs 0.9761561538461537
robust_mpc cubic nbc 0.916869875
robust_mpc cubic cbs 0.9811105909090908
puffer_ttp_cl cubic cbs 0.9623003333333333
puffer_ttp_cl cubic fox 0.916817
puffer_ttp_cl cubic nbc 0.9175610000000001
puffer_ttp_cl cubic abc 0.97140675
puffer_ttp_cl cubic cbs 0.9763936666666666
mpc bbr cbs 0.964834111111111
mpc bbr nbc 0.9713231999999999
mpc bbr abc 0.9799288
mpc bbr fox 0.9821174999999999
mpc bbr nbc 0.9694204821428573
puffer_ttp_cl cubic cbs 0.9769115
puffer_ttp_cl cubic nbc 0.9443862
puffer_ttp_cl cubic abc 0.9599696666666667
puffer_ttp_cl cubic fox 0.9706668636363638
robust_mpc bbr cbs 0.9798368000000002
robust_mpc bbr pbs 0.9841184444444444
robust_mpc bbr cbs 0.9834216250000001
robust_mpc bbr pbs 0.9864042631578948
mpc bbr univision 0.983377111111111
mpc bbr pbs 0.9835111
mpc bbr fox 0.9523746666666667
mpc bbr abc 0.9870812000000001
mpc bbr nbc 0.9740158260869564
mpc bbr cbs 0.9667120000000001
mpc bbr abc 0.9762051666666666
mpc bbr cbs 0.9838655454545453
mpc bbr fox 0.9517045
mpc bbr pbs 0.96478625
mpc bbr cbs 0.982759375
mpc bbr abc 0.957803
mpc bbr fox 0.9523035
mpc bbr abc 0.9866383846153846
mpc bbr nbc 0.954530625
mpc bbr nbc 0.9715053571428574
mpc bbr nbc 0.9729475555555557
mpc bbr abc 0.9912258888888891
mpc bbr fox 0.9834342222222223
mpc bbr univision 0.9758153333333333
mpc bbr pbs 0.981206125
mpc bbr pbs 0.9710176666666667
mpc bbr fox 0.9910941111111112
mpc bbr abc 0.9805415263157895
linear_bba bbr abc 0.9634425999999999
pensieve bbr cbs 0.9640970999999998
pensieve bbr pbs 0.9816364592592591
mpc cubic cbs 0.9827525742574256
pensieve bbr nbc 0.9173985000000001
pensieve bbr pbs 0.9425976666666666
pensieve cubic nbc 0.9156806666666666
pensieve cubic abc 0.9356627489177489
robust_mpc cubic cbs 0.9528584
robust_mpc cubic fox 0.9498735555555555
robust_mpc cubic abc 0.950633896551724
robust_mpc cubic cbs 0.9762179000000002
robust_mpc cubic fox 0.9453793846153847
mpc bbr cbs 0.9847537
mpc bbr nbc 0.9746495000000001
robust_mpc cubic cbs 0.9804362352941175
mpc bbr abc 0.982852909090909
mpc bbr fox 0.9664121999999999
mpc bbr univision 0.9791782222222223
mpc bbr pbs 0.9728198666666666
mpc bbr cbs 0.9792879285714287
mpc bbr nbc 0.9579777777777778
mpc bbr abc 0.9813491803278689
mpc bbr fox 0.9399620000000001
robust_mpc cubic nbc 0.9694782352941177
mpc bbr univision 0.98090875
mpc bbr pbs 0.9819882666666666
mpc bbr cbs 0.9877139230769232
robust_mpc cubic fox 0.9611648529411765
mpc bbr abc 0.9805695555555555
mpc bbr nbc 0.9861474444444445
mpc bbr fox 0.9825403999999999
mpc bbr univision 0.9848291428571427
mpc bbr cbs 0.9795755275590551
mpc bbr cbs 0.9745754615384615
pensieve cubic nbc 0.9455722499999999
pensieve cubic cbs 0.9562504545454544
pensieve cubic pbs 0.9887841428571428
mpc bbr nbc 0.964375
mpc bbr abc 0.9766025
mpc bbr fox 0.9820869999999999
mpc bbr univision 0.981521
mpc bbr pbs 0.9970133333333333
mpc bbr univision 0.878907
mpc bbr fox 0.9721544
mpc bbr abc 0.9820920000000001
mpc bbr nbc 0.976632
mpc bbr cbs 0.9809051818181819
mpc bbr nbc 0.9823375555555555
pensieve cubic univision 0.9466518
mpc bbr abc 0.985586625
mpc bbr fox 0.9809759285714287
pensieve cubic fox 0.978578153846154
mpc bbr univision 0.9778466666666666
pensieve cubic abc 0.9553370714285714
puffer_ttp_cl bbr univision 0.9776060714285714
puffer_ttp_cl bbr cbs 0.9831007499999999
pensieve cubic nbc 0.9045804166666667
puffer_ttp_cl bbr nbc 0.9774355
pensieve cubic cbs 0.9548101818181817
pensieve cubic nbc 0.9261825161290322
puffer_ttp_cl bbr abc 0.9748841428571426
puffer_ttp_cl bbr fox 0.9845740434782608
puffer_ttp_cl bbr pbs 0.9708064347826088
pensieve cubic cbs 0.9449985555555556
pensieve cubic abc 0.9300305
linear_bba bbr cbs 0.9656179000000001
linear_bba bbr nbc 0.9498520909090907
pensieve cubic nbc 0.928094382022472
linear_bba bbr cbs 0.9665571666666667
puffer_ttp_cl bbr fox 0.9833630000000001
puffer_ttp_cl bbr abc 0.9767844444444445
puffer_ttp_cl bbr nbc 0.9770720000000002
linear_bba bbr abc 0.9160075714285714
puffer_ttp_cl bbr cbs 0.9749044285714284
linear_bba bbr fox 0.9512396666666666
linear_bba bbr univision 0.9229272857142857
linear_bba bbr pbs 0.9136973333333333
linear_bba bbr univision 0.9141535
linear_bba bbr cbs 0.9736437938144329
pensieve bbr fox 0.981513
pensieve bbr abc 0.9852234285714285
pensieve bbr nbc 0.9752801818181819
pensieve bbr cbs 0.9748796666666667
pensieve bbr pbs 0.9790828999999999
puffer_ttp_cl cubic cbs 0.9666406363636363
pensieve cubic cbs 0.9653339999999999
puffer_ttp_cl cubic nbc 0.9780740735586482
robust_mpc bbr cbs 0.9712788181818183
robust_mpc bbr cbs 0.9777023076923077
pensieve cubic abc 0.9255268112874778
linear_bba bbr nbc 0.9668254651162791
linear_bba bbr cbs 0.9731344642857144
linear_bba bbr cbs 0.9649002307692307
mpc bbr cbs 0.9722476666666666
robust_mpc cubic cbs 0.9666062222222221
linear_bba cubic cbs 0.9442287777777777
puffer_ttp_cl cubic cbs 0.9798818680688336
linear_bba bbr abc 0.9290251428571429
linear_bba bbr fox 0.95204175
linear_bba bbr univision 0.900784
linear_bba bbr pbs 0.820979
linear_bba bbr univision 0.90495275
linear_bba bbr pbs 0.9179754000000001
linear_bba bbr univision 0.886682
linear_bba bbr fox 0.9673776153846153
linear_bba bbr abc 0.9737678119658119
robust_mpc cubic cbs 0.9835705454545457
mpc bbr cbs 0.9718161250000001
robust_mpc bbr nbc 0.9422353000000001
robust_mpc bbr cbs 0.968520111111111
robust_mpc bbr nbc 0.8424727777777777
robust_mpc bbr abc 0.9331665
robust_mpc bbr fox 0.9429595555555554
robust_mpc bbr nbc 0.9782939683357879
linear_bba bbr fox 0.9517751666666666
linear_bba bbr nbc 0.9339008333333334
linear_bba bbr cbs 0.9594024999999999
linear_bba bbr nbc 0.8368046666666666
linear_bba bbr cbs 0.9598672222222222
linear_bba bbr nbc 0.9653950000000001
linear_bba bbr abc 0.962843
linear_bba bbr fox 0.915811
linear_bba bbr univision 0.867883
linear_bba bbr pbs 0.8680526666666667
linear_bba bbr univision 0.9654467878787879
pensieve bbr cbs 0.9337184716981131
linear_bba bbr cbs 0.9652442999999999
linear_bba bbr nbc 0.9613354444444444
linear_bba bbr cbs 0.8517684999999999
linear_bba bbr abc 0.9636688
linear_bba bbr fox 0.9824522706645057
linear_bba cubic cbs 0.971131425925926
linear_bba bbr nbc 0.9610971052631581
linear_bba cubic nbc 0.9433294
linear_bba cubic abc 0.9364237
linear_bba cubic fox 0.9603412222222221
linear_bba cubic univision 0.9471280000000002
linear_bba cubic pbs 0.9582583636363636
linear_bba bbr abc 0.9362151111111111
linear_bba bbr fox 0.9659496666666665
linear_bba cubic abc 0.9795514509466436
linear_bba bbr pbs 0.9479721249999999
linear_bba bbr cbs 0.9820554973747015
robust_mpc bbr cbs 0.8883826363636363
robust_mpc bbr abc 0.9457879999999997
puffer_ttp_cl cubic cbs 0.9257086666666666
puffer_ttp_cl cubic abc 0.9757040512820513
pensieve bbr cbs 0.8966664782608695
mpc bbr nbc 0.9735625
mpc bbr abc 0.970871923076923
mpc bbr nbc 0.9758500294117648
mpc bbr cbs 0.844443
mpc bbr nbc 0.9381836
mpc bbr abc 0.893426
mpc bbr fox 0.982152
mpc bbr univision 0.9373156666666667
mpc bbr pbs 0.9538178
mpc bbr univision 0.9610122000000001
mpc bbr fox 0.9758910000000001
mpc bbr abc 0.9300765
mpc bbr nbc 0.9394584
mpc bbr cbs 0.9679580000000001
mpc bbr pbs 0.964819
mpc bbr univision 0.9911433333333333
mpc bbr fox 0.9835491412213742
linear_bba cubic abc 0.9479777777777778
linear_bba cubic cbs 0.9484897058823529
puffer_ttp_cl cubic cbs 0.9742473076923078
mpc cubic cbs 0.9768405
linear_bba cubic pbs 0.9822687857142857
mpc cubic fox 0.9848543101668673
puffer_ttp_cl cubic nbc 0.9794826363636363
puffer_ttp_cl cubic abc 0.9809581818181818
linear_bba cubic nbc 0.9174903750000001
puffer_ttp_cl cubic fox 0.9843473493468182
linear_bba cubic abc 0.9566085294117647
robust_mpc bbr cbs 0.9673797272727274
robust_mpc bbr fox 0.9445288888888889
robust_mpc bbr pbs 0.9833705
robust_mpc bbr cbs 0.9799126896551724
linear_bba cubic cbs 0.95133775
linear_bba cubic nbc 0.9606730526315789
robust_mpc bbr abc 0.929397909090909
linear_bba cubic fox 0.9647321428571429
linear_bba cubic fox 0.9449295
linear_bba cubic abc 0.8848773333333333
linear_bba cubic nbc 0.9510881538461537
linear_bba bbr abc 0.9527131249999999
robust_mpc bbr nbc 0.966534425925926
linear_bba cubic cbs 0.9497284
linear_bba cubic nbc 0.9220293333333333
linear_bba bbr nbc 0.934273103896104
linear_bba cubic abc 0.9236286
linear_bba cubic fox 0.894488
robust_mpc bbr abc 0.9704792
robust_mpc bbr nbc 0.9831564666666667
linear_bba cubic cbs 0.9741299999999998
linear_bba cubic abc 0.9529374545454545
robust_mpc bbr fox 0.9812462416666666
linear_bba cubic cbs 0.9590941428571428
linear_bba cubic nbc 0.9657724545454545
mpc bbr abc 0.9625270909090907
mpc bbr nbc 0.9806387727272728
linear_bba cubic cbs 0.9844967954545456
mpc cubic cbs 0.9803219090909091
mpc cubic nbc 0.9673885999999999
mpc cubic abc 0.9695215555555556
mpc cubic fox 0.9335121666666666
linear_bba cubic fox 0.9811115573770492
pensieve cubic cbs 0.9792768947368421
pensieve cubic nbc 0.9808882222222223
pensieve cubic univision 0.9810142
pensieve cubic pbs 0.988881230769231
puffer_ttp_cl bbr cbs 0.9832305555555556
pensieve cubic univision 0.9809669999999999
pensieve cubic fox 0.9795085714285714
pensieve cubic abc 0.9827965384615385
linear_bba cubic nbc 0.9810905594202899
pensieve cubic fox 0.979189
pensieve cubic univision 0.9810129999999999
pensieve cubic pbs 0.9874231428571429
robust_mpc bbr cbs 0.9548854375
linear_bba cubic cbs 0.9411545
robust_mpc bbr nbc 0.959244625
robust_mpc bbr abc 0.9088815
robust_mpc bbr fox 0.8985026666666668
robust_mpc bbr univision 0.95042725
robust_mpc bbr pbs 0.977767375
mpc bbr pbs 0.9516568750000001
robust_mpc cubic cbs 0.983374818181818
robust_mpc cubic nbc 0.9151954545454545
robust_mpc cubic abc 0.8815556666666667
robust_mpc cubic fox 0.9330416999999999
robust_mpc cubic univision 0.9207624999999999
robust_mpc cubic pbs 0.8843158181818183
linear_bba cubic cbs 0.976282
mpc cubic cbs 0.9857615555555554
pensieve bbr cbs 0.9778304999999999
mpc cubic abc 0.9561775
mpc cubic nbc 0.9664926470588234
linear_bba cubic nbc 0.8744713333333333
mpc cubic fox 0.9797178888888889
linear_bba cubic abc 0.9202830000000001
puffer_ttp_cl bbr cbs 0.9858581818181819
puffer_ttp_cl bbr abc 0.983361888888889
puffer_ttp_cl bbr cbs 0.9875307499999999
puffer_ttp_cl bbr abc 0.9818875000000001
puffer_ttp_cl bbr fox 0.9785126666666667
puffer_ttp_cl bbr univision 0.9821152222222224
mpc cubic pbs 0.924356
puffer_ttp_cl bbr pbs 0.9853012999999999
linear_bba cubic pbs 0.8846952352941176
mpc cubic cbs 0.9835843888888888
puffer_ttp_cl bbr cbs 0.9897012500000001
puffer_ttp_cl bbr nbc 0.97693
puffer_ttp_cl bbr abc 0.9826179999999999
puffer_ttp_cl bbr fox 0.9798131999999999
puffer_ttp_cl bbr univision 0.9772578333333334
puffer_ttp_cl bbr pbs 0.9820736
puffer_ttp_cl bbr cbs 0.9855362101910826
robust_mpc cubic nbc 0.9739594615384616
robust_mpc cubic abc 0.9643304166666669
robust_mpc cubic fox 0.9615247126436779
linear_bba cubic cbs 0.9519474895833332
pensieve bbr pbs 0.9560428
puffer_ttp_cl cubic cbs 0.9859702142857143
puffer_ttp_cl cubic nbc 0.9751767777777778
puffer_ttp_cl cubic abc 0.9777831250000001
linear_bba cubic fox 0.9843683709090909
puffer_ttp_cl cubic fox 0.9825784444444445
puffer_ttp_cl cubic univision 0.9845122222222223
puffer_ttp_cl cubic pbs 0.981844
puffer_ttp_cl cubic nbc 0.9792229843260188
linear_bba cubic cbs 0.9741427142857143
linear_bba cubic fox 0.989550925
puffer_ttp_cl cubic cbs 0.9793216363636362
pensieve cubic cbs 0.964933181818182
puffer_ttp_cl bbr fox 0.9843750650994575
mpc bbr cbs 0.97180375
mpc bbr nbc 0.9592563333333333
mpc bbr abc 0.9756595000000001
mpc bbr pbs 0.9809491818181818
mpc bbr pbs 0.954348
mpc bbr pbs 0.90196875
pensieve bbr cbs 0.976207375
pensieve bbr nbc 0.9747293000000001
pensieve bbr abc 0.9771780000000001
pensieve bbr fox 0.9852472222222224
pensieve bbr univision 0.9760620000000001
pensieve bbr pbs 0.9904622222222221
pensieve bbr cbs 0.9865638888888889
robust_mpc cubic cbs 0.954563
robust_mpc cubic cbs 0.9820783000000001
robust_mpc cubic abc 0.9665369090909092
linear_bba bbr abc 0.9512365
pensieve cubic abc 0.876664
robust_mpc bbr cbs 0.972565875
robust_mpc bbr abc 0.9400657777777778
robust_mpc bbr fox 0.9835321087289434
pensieve bbr cbs 0.9818271111111111
pensieve bbr nbc 0.9813233007389162
linear_bba bbr cbs 0.9800598181818182
linear_bba bbr nbc 0.959382
linear_bba bbr abc 0.9785458181818182
linear_bba bbr pbs 0.9753132105263159
linear_bba bbr fox 0.9851287
linear_bba bbr abc 0.980738076923077
linear_bba bbr nbc 0.9779808983050846
linear_bba cubic cbs 0.9165323157894738
puffer_ttp_cl cubic cbs 0.9848552500000001
linear_bba cubic cbs 0.9783578515283843
puffer_ttp_cl cubic nbc 0.959743
puffer_ttp_cl cubic cbs 0.9834796400000001
pensieve bbr cbs 0.9748368518518518
linear_bba cubic cbs 0.9617559999999999
linear_bba bbr cbs 0.9362984999999998
pensieve bbr nbc 0.9534313000000001
linear_bba bbr abc 0.9647325555555555
robust_mpc bbr cbs 0.9597780833333331
pensieve bbr abc 0.9819388333333334
robust_mpc bbr nbc 0.9583476923076925
linear_bba cubic nbc 0.9546337142857144
robust_mpc bbr cbs 0.9777944534883719
robust_mpc bbr abc 0.9791133269230767
linear_bba cubic abc 0.9216374285714286
puffer_ttp_cl cubic nbc 0.9813002222222222
robust_mpc bbr cbs 0.9699161875
puffer_ttp_cl cubic abc 0.9797718333333334
puffer_ttp_cl cubic fox 0.9809601666666667
puffer_ttp_cl cubic univision 0.9346165
puffer_ttp_cl cubic pbs 0.9766401428571428
linear_bba cubic fox 0.9693648333333332
robust_mpc bbr nbc 0.9637975384615383
puffer_ttp_cl cubic cbs 0.9771650204081633
linear_bba cubic univision 0.9004396
robust_mpc bbr abc 0.9106730000000001
pensieve cubic cbs 0.9176695
robust_mpc bbr fox 0.9297671666666666
linear_bba cubic pbs 0.9275167804878048
robust_mpc bbr univision 0.9312109999999999
robust_mpc bbr pbs 0.9609423076923078
pensieve cubic nbc 0.9863128
pensieve cubic abc 0.9789801666666668
linear_bba bbr cbs 0.9568608999999999
pensieve cubic univision 0.9830333333333333
pensieve cubic fox 0.9856952
linear_bba bbr fox 0.9501080000000001
robust_mpc bbr cbs 0.9491530833333335
linear_bba bbr nbc 0.9684541428571428
linear_bba bbr abc 0.947568857142857
pensieve cubic pbs 0.979908
linear_bba bbr pbs 0.9396797142857143
linear_bba bbr fox 0.964781
linear_bba bbr univision 0.97713535
pensieve cubic nbc 0.980537
pensieve cubic cbs 0.9727407228915665
robust_mpc bbr nbc 0.9625737000000001
robust_mpc bbr abc 0.9090057777777777
linear_bba cubic cbs 0.9311874
linear_bba cubic nbc 0.977083
linear_bba cubic abc 0.9620500666666665
robust_mpc bbr abc 0.9726507999999999
robust_mpc bbr fox 0.9581270500000001
linear_bba cubic nbc 0.9190623
robust_mpc bbr pbs 0.8968365
robust_mpc bbr univision 0.9309049999999999
robust_mpc bbr fox 0.951774888888889
robust_mpc bbr abc 0.941469875
robust_mpc bbr nbc 0.957555
robust_mpc bbr cbs 0.9558203333333335
puffer_ttp_cl cubic abc 0.9811661555118111
puffer_ttp_cl cubic fox 0.9759095000000001
puffer_ttp_cl cubic nbc 0.9857881111111111
puffer_ttp_cl cubic cbs 0.9718412000000001
puffer_ttp_cl cubic pbs 0.974746
puffer_ttp_cl cubic univision 0.9665094
puffer_ttp_cl cubic fox 0.9761005714285715
puffer_ttp_cl cubic abc 0.9804043846153845
linear_bba bbr cbs 0.9337152
linear_bba bbr nbc 0.9792341999999999
linear_bba bbr cbs 0.9431946
linear_bba cubic cbs 0.9095730263157896
mpc bbr cbs 0.9609236666666666
mpc bbr nbc 0.9805824999999999
mpc bbr abc 0.9803127857142858
mpc bbr fox 0.9772841111111111
puffer_ttp_cl cubic pbs 0.9656099000000001
mpc bbr univision 0.9803295000000001
mpc bbr pbs 0.9739790769230768
puffer_ttp_cl cubic fox 0.9786545714285715
puffer_ttp_cl cubic abc 0.9820675525291829
mpc bbr cbs 0.9716293333333333
